Station_ID,Station_Name,Operator,State,City,Address,Latitude,Longitude,Charger_Type,Power_kW,Available_Chargers,Charging_Cost_per_Unit,Estimated_Waiting_Time_Min,Status,Route_Name,Route_Order,Has_Food_Court,Has_Cafe,Has_Washroom,Review_Rating,Review_Count,Division,Data_Source
EV0555,Bhusawal EV Charging Station 555,Jio-bp,Maharashtra,Bhusawal,"Market Yard 7, Bhusawal",21.04153,75.783406,CHAdeMO,15,8,15.85,8.0,Available,,,True,False,True,4.3,24,Nashik,SYNTHETIC_ADDED
EV0556,Chalisgaon EV Charging Station 556,Magenta ChargeGrid,Maharashtra,Chalisgaon,"MIDC Area 21, Chalisgaon",20.452212,75.012109,DC Fast,7,1,11.47,1.0,Available,,,False,False,True,3.1,16,Nashik,SYNTHETIC_ADDED
EV0557,Amalner EV Charging Station 557,ChargeZone,Maharashtra,Amalner,"Highway Rd 17, Amalner",21.014337,75.079175,Type 2,22,1,11.44,21.0,Maintenance,,,False,True,False,4.7,126,Nashik,SYNTHETIC_ADDED
EV0558,Ahmednagar EV Charging Station 558,Magenta ChargeGrid,Maharashtra,Ahmednagar,"MIDC Area 11, Ahmednagar",19.070148,74.720945,Type 2,22,3,20.61,15.0,Busy,,,True,False,True,4.7,148,Nashik,SYNTHETIC_ADDED
EV0559,Shirdi EV Charging Station 559,Magenta ChargeGrid,Maharashtra,Shirdi,"Sector 9, Shirdi",19.75627,74.489979,DC Fast,15,2,17.07,39.0,Busy,,,False,False,True,4.2,46,Nashik,SYNTHETIC_ADDED
EV0560,Sangamner EV Charging Station 560,Kazam,Maharashtra,Sangamner,"Highway Rd 5, Sangamner",19.587838,74.242984,DC Fast,150,6,16.54,6.0,Busy,,,True,False,False,4.9,99,Nashik,SYNTHETIC_ADDED
EV0561,Kopargaon EV Charging Station 561,Statiq,Maharashtra,Kopargaon,"Sector 23, Kopargaon",19.861037,74.481252,DC Fast,15,6,14.19,5.0,Available,,,False,True,True,4.6,121,Nashik,SYNTHETIC_ADDED
EV0562,Shrirampur EV Charging Station 562,Tata Power,Maharashtra,Shrirampur,"MIDC Area 6, Shrirampur",19.632776,74.644802,CCS2,90,3,19.14,38.0,Busy,,,True,False,False,4.6,45,Nashik,SYNTHETIC_ADDED
EV0563,Chhatrapati Sambhajinagar EV Charging Station 563,MSEDCL Public Charging,Maharashtra,Chhatrapati Sambhajinagar,"MIDC Area 20, Chhatrapati Sambhajinagar",19.867946,75.366767,CHAdeMO,15,2,11.87,24.0,Busy,,,False,False,True,3.3,242,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0564,Paithan EV Charging Station 564,Jio-bp,Maharashtra,Paithan,"MIDC Area 28, Paithan",19.459912,75.399444,AC,15,6,18.93,1.0,Busy,,,False,False,False,4.2,167,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0565,Vaijapur EV Charging Station 565,Kazam,Maharashtra,Vaijapur,"Sector 11, Vaijapur",19.93762,74.744257,CCS2,7,4,15.97,0.0,Busy,,,True,False,False,4.3,45,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0566,Kannad EV Charging Station 566,Zeon Charging,Maharashtra,Kannad,"Market Yard 25, Kannad",20.293677,75.121394,AC,120,5,9.93,14.0,Available,,,False,False,False,3.8,249,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0567,Jalna EV Charging Station 567,Ather Grid,Maharashtra,Jalna,"MIDC Area 8, Jalna",19.814133,75.90977,Type 2,60,5,15.06,20.0,Busy,,,False,False,False,3.8,33,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0568,Ambad EV Charging Station 568,Zeon Charging,Maharashtra,Ambad,"Highway Rd 12, Ambad",19.607417,75.803932,Type 2,7,8,20.8,30.0,Busy,,,True,True,True,4.3,55,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0569,Parbhani EV Charging Station 569,Jio-bp,Maharashtra,Parbhani,"Station Rd 10, Parbhani",19.232359,76.791193,DC Fast,15,2,14.97,3.0,Available,,,False,False,True,4.3,215,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0570,Gangakhed EV Charging Station 570,MSEDCL Public Charging,Maharashtra,Gangakhed,"Market Yard 19, Gangakhed",18.974638,76.773684,DC Fast,90,5,18.11,22.0,Maintenance,,,False,False,True,3.4,32,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0571,Hingoli EV Charging Station 571,Jio-bp,Maharashtra,Hingoli,"Station Rd 19, Hingoli",19.714368,77.120408,Type 2,30,6,15.56,7.0,Maintenance,,,False,True,True,5.0,13,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0572,Kalamnuri EV Charging Station 572,ChargeZone,Maharashtra,Kalamnuri,"Highway Rd 29, Kalamnuri",19.929924,77.314329,CHAdeMO,90,2,11.39,38.0,Available,,,False,False,True,3.2,100,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0573,Beed EV Charging Station 573,Kazam,Maharashtra,Beed,"Station Rd 18, Beed",18.997317,75.73472,Type 2,90,5,21.39,32.0,Maintenance,,,False,True,False,4.6,89,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0574,Georai EV Charging Station 574,Magenta ChargeGrid,Maharashtra,Georai,"Sector 7, Georai",19.272992,75.74268,Type 2,22,1,20.33,35.0,Available,,,False,False,False,4.1,206,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0575,Ambajogai EV Charging Station 575,Jio-bp,Maharashtra,Ambajogai,"Station Rd 5, Ambajogai",18.746162,76.39605,CHAdeMO,150,3,15.78,9.0,Available,,,False,True,True,4.5,72,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0576,Nanded EV Charging Station 576,MSEDCL Public Charging,Maharashtra,Nanded,"Market Yard 9, Nanded",19.133516,77.321793,CCS2,15,1,18.93,10.0,Maintenance,,,True,False,True,3.2,189,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0577,Deglur EV Charging Station 577,Tata Power,Maharashtra,Deglur,"Station Rd 1, Deglur",18.513793,77.589043,AC,30,5,19.37,27.0,Maintenance,,,False,True,True,4.8,16,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0578,Kandhar EV Charging Station 578,Ather Grid,Maharashtra,Kandhar,"MIDC Area 7, Kandhar",18.867812,77.160658,DC Fast,150,3,16.8,34.0,Busy,,,True,False,True,4.5,236,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0579,Latur EV Charging Station 579,Jio-bp,Maharashtra,Latur,"MIDC Area 14, Latur",18.404959,76.549002,AC,15,3,11.01,20.0,Available,,,False,False,False,4.0,67,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0580,Udgir EV Charging Station 580,MSEDCL Public Charging,Maharashtra,Udgir,"MIDC Area 3, Udgir",18.392275,77.144789,CHAdeMO,30,8,16.2,9.0,Maintenance,,,True,False,True,3.3,135,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0581,Ausa EV Charging Station 581,Zeon Charging,Maharashtra,Ausa,"Sector 28, Ausa",18.226026,76.514043,DC Fast,120,3,14.55,36.0,Maintenance,,,False,False,True,4.0,84,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0582,Osmanabad EV Charging Station 582,Kazam,Maharashtra,Osmanabad,"Highway Rd 22, Osmanabad",18.198735,76.052603,CHAdeMO,60,3,15.7,0.0,Maintenance,,,False,False,False,4.7,119,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0583,Tuljapur EV Charging Station 583,Ather Grid,Maharashtra,Tuljapur,"Station Rd 16, Tuljapur",18.018935,76.075404,CHAdeMO,120,3,12.21,8.0,Available,,,True,False,True,3.8,170,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0584,Pune EV Charging Station 584,Zeon Charging,Maharashtra,Pune,"Highway Rd 26, Pune",18.523339,73.874204,AC,15,6,11.81,39.0,Maintenance,Pune-Nagpur,1,True,False,False,3.9,125,Pune,SYNTHETIC_ADDED
EV0585,Pimpri-Chinchwad EV Charging Station 585,Zeon Charging,Maharashtra,Pimpri-Chinchwad,"MIDC Area 7, Pimpri-Chinchwad",18.632137,73.786249,DC Fast,150,3,20.71,24.0,Available,,,True,False,True,4.5,229,Pune,SYNTHETIC_ADDED
EV0586,Hinjawadi EV Charging Station 586,ChargeZone,Maharashtra,Hinjawadi,"Sector 24, Hinjawadi",18.574879,73.712355,CCS2,15,3,15.66,5.0,Available,,,False,False,True,4.2,17,Pune,SYNTHETIC_ADDED
EV0587,Wakad EV Charging Station 587,Ather Grid,Maharashtra,Wakad,"Sector 1, Wakad",18.605774,73.775433,CHAdeMO,22,5,9.0,3.0,Available,,,True,False,True,3.8,167,Pune,SYNTHETIC_ADDED
EV0588,Hadapsar EV Charging Station 588,Jio-bp,Maharashtra,Hadapsar,"Highway Rd 15, Hadapsar",18.506702,73.902427,CHAdeMO,90,4,13.19,27.0,Busy,,,True,False,False,4.8,200,Pune,SYNTHETIC_ADDED
EV0589,Baner EV Charging Station 589,Ather Grid,Maharashtra,Baner,"Station Rd 18, Baner",18.571352,73.767306,Type 2,90,1,14.29,39.0,Maintenance,,,False,False,True,4.6,184,Pune,SYNTHETIC_ADDED
EV0590,Chakan EV Charging Station 590,Zeon Charging,Maharashtra,Chakan,"Station Rd 6, Chakan",18.784382,73.869661,AC,22,1,20.39,35.0,Maintenance,,,False,True,False,4.1,64,Pune,SYNTHETIC_ADDED
EV0591,Talegaon EV Charging Station 591,Magenta ChargeGrid,Maharashtra,Talegaon,"Station Rd 11, Talegaon",18.735819,73.700568,CCS2,90,7,17.67,12.0,Maintenance,,,False,False,False,3.9,72,Pune,SYNTHETIC_ADDED
EV0592,Lonavala EV Charging Station 592,Kazam,Maharashtra,Lonavala,"Market Yard 9, Lonavala",18.761512,73.395181,Type 2,60,4,18.8,39.0,Available,,,False,False,False,4.1,146,Pune,SYNTHETIC_ADDED
EV0593,Saswad EV Charging Station 593,Tata Power,Maharashtra,Saswad,"Market Yard 17, Saswad",18.344662,74.051323,AC,7,3,14.07,5.0,Maintenance,,,False,False,True,3.9,202,Pune,SYNTHETIC_ADDED
EV0594,Baramati EV Charging Station 594,ChargeZone,Maharashtra,Baramati,"Highway Rd 4, Baramati",18.168025,74.557674,CCS2,120,8,19.97,16.0,Available,,,True,False,True,4.9,191,Pune,SYNTHETIC_ADDED
EV0595,Daund EV Charging Station 595,Zeon Charging,Maharashtra,Daund,"Sector 24, Daund",18.438402,74.566989,Type 2,120,5,14.43,20.0,Busy,,,False,False,True,4.6,100,Pune,SYNTHETIC_ADDED
EV0596,Junnar EV Charging Station 596,Ather Grid,Maharashtra,Junnar,"Sector 3, Junnar",19.213415,73.897498,DC Fast,120,4,11.88,32.0,Available,,,True,False,False,4.8,230,Pune,SYNTHETIC_ADDED
EV0597,Satara EV Charging Station 597,Tata Power,Maharashtra,Satara,"Market Yard 9, Satara",17.663425,74.024344,DC Fast,90,3,20.94,7.0,Maintenance,,,True,True,False,4.9,234,Pune,SYNTHETIC_ADDED
EV0598,Karad EV Charging Station 598,ChargeZone,Maharashtra,Karad,"Station Rd 18, Karad",17.285834,74.200752,DC Fast,7,4,10.59,39.0,Busy,,,False,False,True,4.6,83,Pune,SYNTHETIC_ADDED
EV0599,Phaltan EV Charging Station 599,Zeon Charging,Maharashtra,Phaltan,"Highway Rd 6, Phaltan",17.98448,74.431679,CCS2,120,4,16.98,30.0,Maintenance,,,False,True,True,3.7,204,Pune,SYNTHETIC_ADDED
EV0600,Wai EV Charging Station 600,MSEDCL Public Charging,Maharashtra,Wai,"Highway Rd 6, Wai",17.975766,73.916596,AC,150,5,15.82,6.0,Maintenance,,,True,True,True,3.6,213,Pune,SYNTHETIC_ADDED
EV0601,Mahabaleshwar EV Charging Station 601,MSEDCL Public Charging,Maharashtra,Mahabaleshwar,"Highway Rd 7, Mahabaleshwar",17.907434,73.675888,CHAdeMO,60,6,13.51,35.0,Available,,,False,False,True,3.6,117,Pune,SYNTHETIC_ADDED
EV0602,Sangli EV Charging Station 602,Zeon Charging,Maharashtra,Sangli,"MIDC Area 23, Sangli",16.844569,74.598178,AC,30,3,13.18,38.0,Available,,,False,True,True,3.1,164,Pune,SYNTHETIC_ADDED
EV0603,Miraj EV Charging Station 603,Magenta ChargeGrid,Maharashtra,Miraj,"Highway Rd 2, Miraj",16.83319,74.622346,CCS2,30,2,17.4,6.0,Available,,,False,True,True,3.2,73,Pune,SYNTHETIC_ADDED
EV0604,Islampur EV Charging Station 604,Magenta ChargeGrid,Maharashtra,Islampur,"Sector 7, Islampur",17.073713,74.261588,AC,90,3,8.67,12.0,Available,,,False,True,False,3.1,33,Pune,SYNTHETIC_ADDED
EV0605,Vita EV Charging Station 605,Kazam,Maharashtra,Vita,"MIDC Area 14, Vita",17.450934,74.522709,AC,7,2,16.26,27.0,Available,,,True,False,False,4.8,245,Pune,SYNTHETIC_ADDED
EV0606,Kolhapur EV Charging Station 606,Magenta ChargeGrid,Maharashtra,Kolhapur,"Highway Rd 18, Kolhapur",16.734636,74.272915,AC,22,6,17.94,35.0,Available,,,True,True,True,4.3,84,Pune,SYNTHETIC_ADDED
EV0607,Ichalkaranji EV Charging Station 607,Ather Grid,Maharashtra,Ichalkaranji,"MIDC Area 14, Ichalkaranji",16.697212,74.478052,DC Fast,15,8,13.87,34.0,Available,,,True,False,True,4.6,111,Pune,SYNTHETIC_ADDED
EV0608,Gadhinglaj EV Charging Station 608,Tata Power,Maharashtra,Gadhinglaj,"Station Rd 17, Gadhinglaj",16.257021,74.341445,AC,120,7,12.86,2.0,Available,,,True,True,False,3.7,61,Pune,SYNTHETIC_ADDED
EV0609,Kagal EV Charging Station 609,Zeon Charging,Maharashtra,Kagal,"MIDC Area 22, Kagal",16.565193,74.302288,CCS2,90,2,14.01,19.0,Available,,,True,False,True,4.1,22,Pune,SYNTHETIC_ADDED
EV0610,Solapur EV Charging Station 610,Kazam,Maharashtra,Solapur,"Highway Rd 17, Solapur",17.684495,75.918772,Type 2,7,8,10.09,10.0,Maintenance,,,True,True,True,4.6,38,Pune,SYNTHETIC_ADDED
EV0611,Pandharpur EV Charging Station 611,Kazam,Maharashtra,Pandharpur,"Station Rd 1, Pandharpur",17.694086,75.313076,Type 2,30,4,14.13,29.0,Available,,,False,False,True,3.4,194,Pune,SYNTHETIC_ADDED
EV0612,Barshi EV Charging Station 612,ChargeZone,Maharashtra,Barshi,"Station Rd 14, Barshi",18.227777,75.68547,DC Fast,90,4,11.96,21.0,Available,,,False,False,True,4.9,54,Pune,SYNTHETIC_ADDED
EV0613,Akkalkot EV Charging Station 613,ChargeZone,Maharashtra,Akkalkot,"Station Rd 10, Akkalkot",17.490927,76.219281,CCS2,120,8,11.79,6.0,Maintenance,,,True,False,False,3.7,106,Pune,SYNTHETIC_ADDED
EV0614,Nashik EV Charging Station 614,Kazam,Maharashtra,Nashik,"Sector 26, Nashik",19.975115,73.763827,Type 2,7,3,16.02,2.0,Maintenance,,,True,True,False,4.1,250,Nashik,SYNTHETIC_ADDED
EV0615,Ozar EV Charging Station 615,Zeon Charging,Maharashtra,Ozar,"MIDC Area 3, Ozar",20.13008,73.907578,AC,60,3,21.22,28.0,Available,,,False,False,True,4.9,105,Nashik,SYNTHETIC_ADDED
EV0616,Igatpuri EV Charging Station 616,ChargeZone,Maharashtra,Igatpuri,"Sector 28, Igatpuri",19.721135,73.571742,CCS2,15,7,9.7,14.0,Available,,,True,False,False,4.0,234,Nashik,SYNTHETIC_ADDED
EV0617,Sinnar EV Charging Station 617,Magenta ChargeGrid,Maharashtra,Sinnar,"Highway Rd 12, Sinnar",19.839099,74.007834,CHAdeMO,150,4,12.55,13.0,Busy,,,False,False,True,4.0,233,Nashik,SYNTHETIC_ADDED
EV0618,Malegaon EV Charging Station 618,Magenta ChargeGrid,Maharashtra,Malegaon,"Highway Rd 4, Malegaon",20.544545,74.528973,CCS2,120,7,17.13,11.0,Available,,,False,False,False,3.3,208,Nashik,SYNTHETIC_ADDED
EV0619,Manmad EV Charging Station 619,Magenta ChargeGrid,Maharashtra,Manmad,"MIDC Area 24, Manmad",20.251044,74.418238,CHAdeMO,120,5,12.31,2.0,Busy,,,False,False,True,4.2,245,Nashik,SYNTHETIC_ADDED
EV0620,Dhule EV Charging Station 620,Jio-bp,Maharashtra,Dhule,"Highway Rd 12, Dhule",20.895768,74.790183,Type 2,120,5,16.76,1.0,Busy,,,True,False,False,4.9,249,Nashik,SYNTHETIC_ADDED
EV0621,Shirpur EV Charging Station 621,ChargeZone,Maharashtra,Shirpur,"Highway Rd 7, Shirpur",21.373398,74.9021,Type 2,90,6,14.64,11.0,Busy,,,True,False,False,4.9,51,Nashik,SYNTHETIC_ADDED
EV0622,Nandurbar EV Charging Station 622,MSEDCL Public Charging,Maharashtra,Nandurbar,"Highway Rd 9, Nandurbar",21.390423,74.27093,DC Fast,120,3,12.58,11.0,Maintenance,,,True,False,True,3.8,61,Nashik,SYNTHETIC_ADDED
EV0623,Shahada EV Charging Station 623,Statiq,Maharashtra,Shahada,"Sector 29, Shahada",21.522202,74.447084,AC,120,4,10.48,23.0,Maintenance,,,True,False,False,3.5,212,Nashik,SYNTHETIC_ADDED
EV0624,Jalgaon EV Charging Station 624,Kazam,Maharashtra,Jalgaon,"MIDC Area 22, Jalgaon",21.037002,75.591808,AC,22,7,18.67,23.0,Available,,,True,False,True,3.4,46,Nashik,SYNTHETIC_ADDED
EV0625,Bhusawal EV Charging Station 625,Jio-bp,Maharashtra,Bhusawal,"Market Yard 29, Bhusawal",21.049165,75.789663,DC Fast,15,4,17.71,15.0,Available,,,True,True,True,4.3,54,Nashik,SYNTHETIC_ADDED
EV0626,Chalisgaon EV Charging Station 626,Magenta ChargeGrid,Maharashtra,Chalisgaon,"MIDC Area 4, Chalisgaon",20.475364,75.022817,AC,15,4,11.27,19.0,Busy,,,True,False,False,3.1,156,Nashik,SYNTHETIC_ADDED
EV0627,Amalner EV Charging Station 627,Jio-bp,Maharashtra,Amalner,"Sector 22, Amalner",21.028643,75.040011,AC,7,5,12.0,30.0,Busy,,,True,True,False,3.8,181,Nashik,SYNTHETIC_ADDED
EV0628,Ahmednagar EV Charging Station 628,Magenta ChargeGrid,Maharashtra,Ahmednagar,"MIDC Area 23, Ahmednagar",19.111476,74.76853,AC,22,2,21.23,28.0,Available,,,True,True,True,4.5,148,Nashik,SYNTHETIC_ADDED
EV0629,Shirdi EV Charging Station 629,Magenta ChargeGrid,Maharashtra,Shirdi,"Station Rd 4, Shirdi",19.756636,74.472955,AC,60,6,15.21,10.0,Available,,,True,False,True,3.2,105,Nashik,SYNTHETIC_ADDED
EV0630,Sangamner EV Charging Station 630,Zeon Charging,Maharashtra,Sangamner,"Highway Rd 22, Sangamner",19.589356,74.208166,CHAdeMO,60,5,18.4,39.0,Maintenance,,,False,False,True,3.6,26,Nashik,SYNTHETIC_ADDED
EV0631,Kopargaon EV Charging Station 631,Ather Grid,Maharashtra,Kopargaon,"Market Yard 15, Kopargaon",19.89374,74.460136,AC,7,6,11.39,0.0,Available,,,True,True,True,4.7,237,Nashik,SYNTHETIC_ADDED
EV0632,Shrirampur EV Charging Station 632,Zeon Charging,Maharashtra,Shrirampur,"Sector 16, Shrirampur",19.62897,74.646576,CCS2,7,7,11.36,20.0,Maintenance,,,False,False,True,3.5,198,Nashik,SYNTHETIC_ADDED
EV0633,Chhatrapati Sambhajinagar EV Charging Station 633,Ather Grid,Maharashtra,Chhatrapati Sambhajinagar,"MIDC Area 23, Chhatrapati Sambhajinagar",19.850248,75.32377,DC Fast,22,3,17.06,20.0,Busy,,,False,False,True,4.8,179,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0634,Paithan EV Charging Station 634,Magenta ChargeGrid,Maharashtra,Paithan,"Highway Rd 16, Paithan",19.46632,75.392918,CHAdeMO,30,8,18.16,20.0,Maintenance,,,False,False,False,4.5,220,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0635,Vaijapur EV Charging Station 635,Statiq,Maharashtra,Vaijapur,"Sector 20, Vaijapur",19.925869,74.70969,CHAdeMO,22,5,18.98,4.0,Available,,,False,False,False,3.5,127,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0636,Kannad EV Charging Station 636,Ather Grid,Maharashtra,Kannad,"Sector 1, Kannad",20.278009,75.135264,Type 2,90,6,16.34,8.0,Busy,,,False,True,True,4.6,111,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0637,Jalna EV Charging Station 637,Tata Power,Maharashtra,Jalna,"Highway Rd 3, Jalna",19.828555,75.873125,Type 2,150,5,15.69,0.0,Available,,,False,False,True,3.7,98,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0638,Ambad EV Charging Station 638,Kazam,Maharashtra,Ambad,"Highway Rd 9, Ambad",19.62274,75.806303,CHAdeMO,150,7,18.72,29.0,Available,,,False,False,True,5.0,193,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0639,Parbhani EV Charging Station 639,Jio-bp,Maharashtra,Parbhani,"Market Yard 16, Parbhani",19.272502,76.767166,CCS2,30,8,20.9,23.0,Busy,,,True,False,False,4.3,9,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0640,Gangakhed EV Charging Station 640,Jio-bp,Maharashtra,Gangakhed,"Station Rd 30, Gangakhed",18.989256,76.741416,Type 2,90,8,18.02,25.0,Available,,,True,False,True,3.0,232,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0641,Hingoli EV Charging Station 641,Jio-bp,Maharashtra,Hingoli,"Station Rd 19, Hingoli",19.744433,77.158921,DC Fast,15,5,12.09,40.0,Available,,,False,True,True,3.3,250,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0642,Kalamnuri EV Charging Station 642,ChargeZone,Maharashtra,Kalamnuri,"Station Rd 27, Kalamnuri",19.870114,77.35122,Type 2,22,3,12.3,6.0,Maintenance,,,False,False,True,4.0,246,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0643,Beed EV Charging Station 643,Magenta ChargeGrid,Maharashtra,Beed,"Sector 6, Beed",18.965143,75.754817,Type 2,90,4,16.88,27.0,Busy,,,False,False,True,4.2,83,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0644,Georai EV Charging Station 644,Magenta ChargeGrid,Maharashtra,Georai,"Market Yard 4, Georai",19.271883,75.731588,AC,15,1,21.24,12.0,Busy,,,False,True,False,4.9,121,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0645,Ambajogai EV Charging Station 645,Jio-bp,Maharashtra,Ambajogai,"Highway Rd 5, Ambajogai",18.721684,76.396916,CHAdeMO,22,6,13.33,30.0,Available,,,True,False,False,4.4,235,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0646,Nanded EV Charging Station 646,Statiq,Maharashtra,Nanded,"MIDC Area 9, Nanded",19.111895,77.325353,Type 2,30,4,9.59,16.0,Available,,,True,False,True,3.2,221,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0647,Deglur EV Charging Station 647,Kazam,Maharashtra,Deglur,"MIDC Area 7, Deglur",18.517859,77.589401,CCS2,30,1,9.99,6.0,Busy,,,True,False,True,3.5,163,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0648,Kandhar EV Charging Station 648,Jio-bp,Maharashtra,Kandhar,"Station Rd 19, Kandhar",18.859083,77.15201,DC Fast,120,2,16.54,32.0,Maintenance,,,False,False,True,4.4,70,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0649,Latur EV Charging Station 649,Kazam,Maharashtra,Latur,"Sector 3, Latur",18.38949,76.554779,Type 2,7,4,14.5,36.0,Available,,,False,False,True,4.5,81,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0650,Udgir EV Charging Station 650,MSEDCL Public Charging,Maharashtra,Udgir,"MIDC Area 21, Udgir",18.363634,77.103633,Type 2,30,8,19.13,19.0,Busy,,,True,True,True,3.4,13,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0651,Ausa EV Charging Station 651,Magenta ChargeGrid,Maharashtra,Ausa,"Highway Rd 2, Ausa",18.242917,76.51321,CHAdeMO,30,6,9.38,3.0,Maintenance,,,False,False,True,3.3,155,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0652,Osmanabad EV Charging Station 652,Tata Power,Maharashtra,Osmanabad,"Station Rd 29, Osmanabad",18.204487,76.018834,DC Fast,7,6,17.66,39.0,Busy,,,True,False,True,4.8,148,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0653,Tuljapur EV Charging Station 653,Kazam,Maharashtra,Tuljapur,"Highway Rd 27, Tuljapur",18.036335,76.077986,Type 2,120,4,12.68,24.0,Busy,,,True,True,True,3.1,70,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV0654,Pune EV Charging Station 654,MSEDCL Public Charging,Maharashtra,Pune,"Highway Rd 29, Pune",18.542836,73.838882,AC,60,6,10.48,33.0,Available,,,False,True,True,4.0,44,Pune,SYNTHETIC_ADDED
EV0655,Pimpri-Chinchwad EV Charging Station 655,ChargeZone,Maharashtra,Pimpri-Chinchwad,"Sector 26, Pimpri-Chinchwad",18.604704,73.806533,CHAdeMO,150,2,9.83,6.0,Busy,,,True,True,True,3.8,136,Pune,SYNTHETIC_ADDED
EV0656,Hinjawadi EV Charging Station 656,Jio-bp,Maharashtra,Hinjawadi,"Station Rd 9, Hinjawadi",18.562148,73.717967,CCS2,15,4,16.36,4.0,Available,,,False,False,False,3.5,9,Pune,SYNTHETIC_ADDED
EV0657,Wakad EV Charging Station 657,Magenta ChargeGrid,Maharashtra,Wakad,"Market Yard 23, Wakad",18.601797,73.791487,AC,60,1,19.72,6.0,Busy,,,True,False,False,5.0,69,Pune,SYNTHETIC_ADDED
EV0658,Hadapsar EV Charging Station 658,Kazam,Maharashtra,Hadapsar,"Market Yard 3, Hadapsar",18.519558,73.913364,CCS2,60,8,16.11,19.0,Maintenance,,,True,False,True,3.9,166,Pune,SYNTHETIC_ADDED
EV0659,Baner EV Charging Station 659,Magenta ChargeGrid,Maharashtra,Baner,"Station Rd 15, Baner",18.551125,73.775797,DC Fast,60,6,11.72,32.0,Busy,,,True,False,False,4.6,206,Pune,SYNTHETIC_ADDED
EV0660,Chakan EV Charging Station 660,Ather Grid,Maharashtra,Chakan,"Market Yard 30, Chakan",18.74374,73.893451,CHAdeMO,7,2,11.85,11.0,Busy,,,True,False,False,4.0,100,Pune,SYNTHETIC_ADDED
EV0661,Talegaon EV Charging Station 661,Tata Power,Maharashtra,Talegaon,"Station Rd 7, Talegaon",18.711559,73.68484,Type 2,150,7,9.06,12.0,Busy,,,True,False,False,3.9,203,Pune,SYNTHETIC_ADDED
EV0662,Lonavala EV Charging Station 662,Kazam,Maharashtra,Lonavala,"Station Rd 2, Lonavala",18.763613,73.400341,CHAdeMO,120,4,13.58,9.0,Maintenance,,,False,True,False,4.8,21,Pune,SYNTHETIC_ADDED
EV0663,Saswad EV Charging Station 663,Zeon Charging,Maharashtra,Saswad,"Market Yard 22, Saswad",18.354798,74.050515,DC Fast,150,8,12.82,38.0,Busy,,,True,True,False,4.0,165,Pune,SYNTHETIC_ADDED
EV0664,Baramati EV Charging Station 664,Tata Power,Maharashtra,Baramati,"Sector 9, Baramati",18.153206,74.580205,CHAdeMO,22,3,17.82,14.0,Busy,,,True,False,False,4.5,90,Pune,SYNTHETIC_ADDED
